Demand,Stock,CompetitorPrice,Season,DayTime,CustomerRating,Discount,HistoricalSales,Distance_km,SurgeMultiplier,Price
85,168,400.2,Normal,Night,4.07,0.1,121,19.72,1.0,380.15
287,100,138.11,Monsoon,Evening Peak,4.84,0.1,138,3.59,2.103,267.74
159,245,50.0,Normal,Midday,4.77,0.1,151,1.06,1.0,61.04
409,112,265.45,Wedding,Evening Peak,4.94,0.1,145,9.58,2.646,463.82
315,118,388.7,Normal,Evening Peak,3.54,0.3,191,17.02,1.967,404.57
108,119,457.34,Monsoon,Midday,4.38,0.1,79,23.17,1.0,424.26
145,217,444.75,Normal,Midday,4.34,0.2,121,22.11,1.0,380.62
370,162,388.44,Festival,Evening Peak,4.08,0.0,130,17.52,1.704,498.43
110,150,417.57,Normal,Night,4.43,0.0,157,20.54,1.0,418.66
280,159,247.98,Normal,Evening Peak,4.17,0.2,168,9.54,1.34,254.88
126,156,184.55,Normal,Morning Peak,4.36,0.1,79,6.88,1.0,176.33
129,159,124.04,Normal,Morning Peak,5.0,0.3,83,3.98,1.0,100.06
124,98,156.11,Normal,Night,4.43,0.3,178,5.36,1.0,106.0
80,115,488.02,Normal,Night,4.44,0.2,100,24.11,1.0,423.47
198,208,467.59,Festival,Midday,4.63,0.2,132,23.32,1.0,410.35
174,131,73.18,Monsoon,Evening Peak,4.37,0.2,73,2.13,1.039,76.37
162,102,245.15,Monsoon,Night,3.86,0.0,186,12.28,1.217,294.9
192,80,250.67,Festival,Night,3.64,0.2,153,9.96,1.774,292.37
156,141,357.78,Normal,Evening Peak,4.29,0.3,94,16.64,1.0,283.54
244,180,225.54,Normal,Morning Peak,4.19,0.1,188,8.88,1.06,208.5
147,122,158.55,Normal,Evening Peak,3.51,0.3,78,7.73,1.0,134.34
152,114,427.36,Monsoon,Morning Peak,4.95,0.2,94,20.42,1.041,365.89
64,185,456.02,Normal,Night,4.34,0.3,65,23.73,1.0,376.18
243,219,141.31,Normal,Morning Peak,4.88,0.0,141,5.87,1.0,140.81
334,145,218.06,Monsoon,Evening Peak,3.41,0.3,134,6.65,1.716,230.3
261,204,244.67,Normal,Evening Peak,4.88,0.0,128,11.06,1.007,241.77
318,122,411.74,Wedding,Evening Peak,4.11,0.1,150,17.95,1.924,503.89
418,148,189.22,Wedding,Evening Peak,4.8,0.2,212,5.01,2.078,275.43
196,208,275.11,Normal,Morning Peak,4.39,0.1,123,12.23,1.0,257.38
208,107,450.97,Normal,Evening Peak,4.48,0.2,123,21.18,1.463,455.46
131,265,152.26,Normal,Midday,4.48,0.1,128,6.62,1.0,145.17
123,148,78.13,Festival,Midday,4.13,0.1,80,2.14,1.0,74.61
57,100,468.64,Normal,Late Night,4.04,0.1,112,22.76,1.0,429.05
267,117,428.56,Monsoon,Evening Peak,4.16,0.0,135,19.9,1.699,529.12
322,148,397.11,Festival,Evening Peak,3.71,0.0,104,17.77,1.628,472.3
119,144,88.39,Normal,Midday,4.11,0.3,138,3.1,1.0,71.79
298,187,468.55,Normal,Evening Peak,4.02,0.3,167,22.58,1.225,397.41
187,81,215.52,Monsoon,Evening Peak,3.7,0.3,77,8.33,1.711,240.14
169,120,154.81,Normal,Evening Peak,4.48,0.2,95,6.08,1.094,139.73
72,81,252.21,Monsoon,Late Night,4.3,0.0,121,12.7,1.0,256.46
166,256,468.2,Normal,Midday,4.4,0.1,166,23.15,1.0,431.72
451,118,549.4,Festival,Evening Peak,4.58,0.3,196,24.87,2.765,619.62
212,165,322.72,Wedding,Evening Peak,4.2,0.0,102,15.74,1.01,328.61
170,214,469.91,Wedding,Midday,3.92,0.0,106,23.93,1.0,473.68
135,222,237.9,Normal,Midday,4.42,0.2,159,11.88,1.0,212.26
80,122,98.97,Normal,Late Night,3.13,0.1,134,1.71,1.0,73.92
242,151,189.64,Monsoon,Morning Peak,4.26,0.0,142,7.62,1.23,227.57
169,136,221.0,Normal,Midday,4.61,0.0,197,8.24,1.0,206.8
137,234,368.18,Normal,Midday,4.72,0.3,161,19.78,1.0,314.84
257,182,132.29,Wedding,Morning Peak,4.09,0.2,146,3.98,1.099,124.62
87,157,122.02,Normal,Night,3.4,0.2,111,5.2,1.0,114.78
129,224,326.39,Normal,Midday,3.25,0.1,122,15.74,1.0,300.61
171,239,113.09,Normal,Midday,4.56,0.2,166,4.13,1.0,88.38
135,130,248.64,Festival,Night,4.16,0.1,104,12.89,1.0,251.5
109,194,75.2,Monsoon,Midday,5.0,0.1,95,1.84,1.0,75.74
271,115,370.04,Normal,Evening Peak,3.74,0.3,138,17.05,1.75,380.17
140,128,455.14,Normal,Night,4.44,0.3,157,22.8,1.0,366.63
282,110,448.79,Normal,Evening Peak,4.96,0.0,141,22.0,1.893,589.62
311,106,131.26,Monsoon,Evening Peak,4.38,0.3,138,2.77,2.148,223.11
216,135,298.94,Normal,Morning Peak,3.66,0.0,117,15.18,1.227,355.05
269,182,115.72,Wedding,Morning Peak,5.0,0.0,116,3.49,1.145,133.66
170,262,53.59,Normal,Midday,4.93,0.0,166,2.28,1.0,70.44
144,154,316.16,Exam,Morning Peak,4.21,0.0,112,15.65,1.0,316.27
151,201,322.19,Normal,Midday,4.63,0.1,172,14.74,1.0,292.28
183,103,111.43,Monsoon,Midday,4.63,0.0,167,3.25,1.347,160.86
178,145,241.77,Normal,Evening Peak,4.56,0.0,98,9.64,1.0,229.72
142,233,198.87,Normal,Midday,3.75,0.0,116,8.6,1.0,191.35
180,210,196.54,Wedding,Midday,4.43,0.1,151,9.22,1.0,197.94
187,169,214.0,Wedding,Midday,4.88,0.2,146,9.0,1.0,175.45
259,198,437.77,Normal,Morning Peak,4.5,0.2,199,20.79,1.027,360.07
362,88,214.03,Monsoon,Evening Peak,4.46,0.0,156,9.49,2.959,528.9
332,121,252.85,Festival,Evening Peak,4.09,0.2,113,8.93,2.019,332.61
113,103,87.93,Wedding,Night,3.94,0.3,108,1.71,1.0,77.92
135,129,411.59,Normal,Night,3.67,0.3,151,19.97,1.0,347.36
257,183,351.23,Normal,Evening Peak,4.6,0.3,167,16.84,1.094,280.91
253,194,269.42,Normal,Evening Peak,4.21,0.3,164,9.19,1.024,186.79
145,167,257.49,Normal,Morning Peak,3.76,0.1,100,11.84,1.0,237.58
173,136,396.77,Wedding,Morning Peak,4.69,0.0,104,20.06,1.0,392.78
68,164,185.19,Normal,Night,4.07,0.1,71,9.26,1.0,189.66
153,204,278.75,Normal,Midday,3.96,0.1,144,12.36,1.0,255.07
208,136,85.36,Festival,Midday,4.1,0.0,165,1.47,1.179,109.47
149,152,452.21,Monsoon,Morning Peak,4.22,0.1,81,23.04,1.0,427.92
178,221,226.91,Normal,Morning Peak,4.48,0.0,133,9.91,1.0,235.4
160,193,214.06,Normal,Evening Peak,3.95,0.1,74,8.11,1.0,191.11
136,155,297.88,Wedding,Midday,4.7,0.2,91,15.62,1.0,269.77
170,188,304.08,Normal,Midday,4.49,0.2,194,13.64,1.0,256.18
314,136,284.16,Monsoon,Morning Peak,4.09,0.3,146,10.62,1.719,281.58
289,158,491.8,Monsoon,Evening Peak,4.24,0.2,115,23.14,1.388,453.17
268,162,252.35,Normal,Evening Peak,4.13,0.3,129,9.71,1.267,230.09
140,152,506.11,Wedding,Midday,4.33,0.3,119,24.96,1.0,408.1
254,151,449.17,Monsoon,Evening Peak,4.91,0.3,111,19.94,1.285,376.63
132,187,439.06,Normal,Midday,4.13,0.1,134,22.68,1.0,409.11
327,88,207.21,Festival,Evening Peak,4.38,0.0,119,7.79,2.684,466.54
220,148,115.81,Monsoon,Evening Peak,4.02,0.2,106,2.69,1.149,108.81
121,68,217.49,Festival,Late Night,4.51,0.0,159,11.06,1.343,290.31
232,159,238.62,Wedding,Midday,4.41,0.2,213,8.52,1.131,188.62
202,205,90.12,Normal,Morning Peak,4.83,0.2,148,2.46,1.0,72.5
140,240,78.32,Normal,Midday,3.97,0.1,159,2.72,1.0,83.44
174,135,130.13,Normal,Morning Peak,4.58,0.2,109,5.18,1.012,124.21
126,172,207.27,Normal,Morning Peak,4.81,0.0,73,10.07,1.0,208.8
148,188,451.75,Normal,Midday,4.12,0.0,142,23.45,1.0,460.5
110,204,317.34,Wedding,Midday,4.25,0.2,81,16.79,1.0,294.04
95,124,239.26,Monsoon,Night,4.38,0.0,117,10.56,1.0,234.3
268,104,440.34,Monsoon,Morning Peak,4.21,0.3,123,20.19,1.901,438.92
74,82,287.73,Festival,Late Night,4.37,0.0,126,14.64,1.0,308.9
148,69,251.24,Monsoon,Night,4.57,0.3,176,11.02,1.595,262.77
89,129,126.86,Normal,Night,4.25,0.3,94,4.46,1.0,94.06
96,112,456.9,Wedding,Night,4.25,0.0,104,23.25,1.0,466.2
199,173,319.74,Normal,Evening Peak,4.41,0.3,130,15.97,1.0,264.61
269,151,276.75,Wedding,Evening Peak,4.14,0.0,106,11.54,1.354,320.48
121,150,258.63,Monsoon,Midday,4.16,0.0,97,11.52,1.0,233.35
173,202,378.41,Normal,Midday,3.94,0.2,166,19.36,1.0,349.62
161,108,154.37,Festival,Night,4.28,0.0,159,5.31,1.15,161.35
91,146,248.17,Normal,Midday,4.48,0.0,84,11.02,1.0,242.71
199,183,56.35,Normal,Morning Peak,4.19,0.2,133,2.51,1.0,59.53
214,154,117.32,Festival,Evening Peak,3.99,0.1,76,2.92,1.082,101.35
167,103,308.89,Normal,Evening Peak,4.26,0.0,108,13.63,1.24,323.24
128,93,196.08,Normal,Night,4.46,0.1,186,10.14,1.069,210.18
216,139,369.86,Wedding,Morning Peak,4.35,0.1,111,18.27,1.196,387.79
448,148,516.36,Festival,Evening Peak,5.0,0.2,205,24.68,2.218,596.77
180,232,426.75,Wedding,Midday,4.04,0.1,142,21.63,1.0,394.83
122,109,240.65,Monsoon,Night,4.24,0.1,116,11.61,1.0,227.68
154,171,224.35,Normal,Morning Peak,4.61,0.3,98,10.07,1.0,188.89
94,134,320.78,Normal,Night,4.02,0.1,125,15.04,1.0,281.11
262,105,135.01,Monsoon,Morning Peak,5.0,0.2,169,3.2,1.845,209.28
202,166,499.43,Exam,Morning Peak,4.3,0.0,128,24.7,1.0,487.01
103,188,470.86,Normal,Midday,4.52,0.3,89,24.54,1.0,373.96
206,203,459.09,Wedding,Midday,4.31,0.2,183,23.15,1.0,399.66
358,139,362.15,Wedding,Evening Peak,4.71,0.2,134,16.89,1.904,424.17
174,164,277.52,Monsoon,Morning Peak,3.87,0.3,115,13.07,1.0,235.91
118,203,369.94,Wedding,Midday,4.93,0.3,79,17.96,1.0,288.76
151,190,202.29,Normal,Morning Peak,4.39,0.2,118,8.55,1.0,168.79
80,154,429.79,Exam,Night,4.56,0.0,109,21.45,1.0,410.09
291,120,128.97,Monsoon,Morning Peak,4.0,0.1,192,4.23,1.798,229.76
132,151,393.48,Normal,Midday,4.43,0.0,154,20.28,1.0,416.67
313,122,465.34,Wedding,Evening Peak,3.91,0.1,149,21.82,1.896,550.72
78,109,131.19,Normal,Night,4.77,0.0,107,5.08,1.0,138.82
110,145,280.04,Normal,Night,3.78,0.3,150,12.49,1.0,201.54
162,73,472.77,Festival,Night,4.36,0.3,154,22.4,1.647,440.66
151,124,499.13,Normal,Morning Peak,4.14,0.3,100,24.02,1.0,388.61
75,137,431.39,Normal,Night,3.67,0.2,111,20.47,1.0,361.25
289,78,522.18,Monsoon,Evening Peak,3.93,0.2,121,23.58,2.673,638.46
66,110,473.07,Normal,Night,4.48,0.1,93,23.49,1.0,433.86
157,136,485.49,Normal,Midday,3.94,0.3,134,24.51,1.0,396.22
136,117,237.19,Normal,Night,4.03,0.2,174,10.92,1.0,207.49
163,246,161.39,Normal,Midday,4.45,0.2,154,7.89,1.0,145.93
386,131,376.66,Monsoon,Evening Peak,4.67,0.3,173,16.19,2.161,416.24
171,108,162.53,Monsoon,Midday,4.56,0.0,146,5.53,1.214,183.63
109,220,298.11,Wedding,Midday,4.28,0.3,67,14.37,1.0,251.35
165,128,296.77,Festival,Midday,4.39,0.1,105,14.9,1.012,294.26
169,247,389.16,Normal,Midday,4.35,0.3,181,20.35,1.0,315.35
243,153,228.18,Wedding,Evening Peak,3.89,0.0,117,9.68,1.22,252.1
326,102,338.58,Monsoon,Evening Peak,4.41,0.0,131,15.44,2.329,551.24
282,114,463.39,Festival,Evening Peak,3.88,0.3,110,22.68,1.831,460.5
142,149,244.28,Monsoon,Midday,4.55,0.2,104,11.12,1.0,208.03
72,116,295.74,Wedding,Late Night,4.35,0.0,114,14.72,1.0,299.62
373,145,420.74,Monsoon,Evening Peak,3.43,0.1,179,19.9,1.903,518.08
232,123,173.91,Normal,Morning Peak,4.69,0.2,132,6.99,1.425,202.74
263,114,125.38,Monsoon,Evening Peak,4.09,0.1,132,3.48,1.715,224.46
141,179,385.49,Normal,Morning Peak,4.06,0.1,111,17.36,1.0,327.04
208,201,226.9,Normal,Morning Peak,4.68,0.1,160,9.89,1.0,220.86
104,161,214.9,Normal,Midday,4.23,0.1,117,10.16,1.0,201.01
322,110,479.59,Normal,Evening Peak,4.54,0.0,200,23.32,2.144,673.37
192,135,247.09,Normal,Morning Peak,4.04,0.2,128,10.79,1.104,231.62
144,137,475.2,Normal,Midday,4.62,0.3,166,23.89,1.0,383.09
112,126,115.79,Monsoon,Night,4.38,0.0,126,3.55,1.0,91.87
103,100,219.79,Monsoon,Midday,4.46,0.2,76,9.23,1.0,189.41
119,224,341.96,Exam,Morning Peak,4.23,0.3,80,17.63,1.0,290.68
59,133,119.42,Normal,Late Night,4.95,0.3,111,4.02,1.0,85.31
155,110,242.49,Festival,Midday,5.0,0.0,93,10.29,1.093,245.88
353,88,466.42,Wedding,Evening Peak,3.42,0.2,127,21.44,2.888,630.8
128,210,380.18,Normal,Midday,4.67,0.1,127,19.28,1.0,364.09
235,133,215.85,Monsoon,Evening Peak,3.87,0.1,107,7.77,1.343,235.43
195,137,252.42,Monsoon,Midday,4.5,0.3,186,9.55,1.105,196.72
86,72,290.78,Normal,Late Night,3.59,0.0,153,13.12,1.0,278.66
188,142,399.99,Wedding,Midday,4.46,0.0,172,18.55,1.036,378.61
270,137,152.57,Monsoon,Evening Peak,3.97,0.1,107,4.65,1.485,196.45
104,168,280.33,Normal,Night,4.12,0.0,145,13.66,1.0,288.1
79,96,89.48,Normal,Late Night,4.13,0.0,176,2.76,1.0,76.21
259,183,247.25,Normal,Morning Peak,4.01,0.2,167,10.55,1.101,220.23
111,158,111.3,Normal,Night,4.02,0.2,161,5.58,1.0,110.8
121,240,182.5,Normal,Midday,4.14,0.3,99,8.42,1.0,160.58
221,185,213.18,Normal,Evening Peak,4.24,0.2,123,8.96,1.0,183.88
85,238,386.22,Normal,Midday,4.43,0.0,73,19.48,1.0,383.98
132,163,163.19,Wedding,Midday,5.0,0.1,93,7.36,1.0,145.76
244,172,379.33,Normal,Morning Peak,3.92,0.1,132,16.93,1.103,346.33
306,201,338.84,Normal,Evening Peak,4.35,0.1,173,13.8,1.176,311.93
127,260,388.78,Normal,Midday,4.61,0.3,120,20.3,1.0,312.95
204,213,225.19,Normal,Morning Peak,4.02,0.1,112,8.72,1.0,183.21
147,216,470.25,Normal,Midday,3.4,0.2,156,24.87,1.0,399.93
85,113,191.78,Normal,Late Night,3.54,0.2,202,8.1,1.0,169.83
250,174,332.56,Normal,Evening Peak,3.41,0.0,118,14.91,1.116,336.91
145,111,340.64,Monsoon,Midday,4.92,0.3,114,16.17,1.022,263.45
84,126,273.95,Exam,Night,4.55,0.1,120,13.92,1.0,264.16
151,202,437.95,Normal,Evening Peak,4.6,0.0,82,21.61,1.0,426.58
144,161,110.15,Normal,Morning Peak,4.69,0.1,80,3.71,1.0,104.16
140,131,335.32,Festival,Midday,4.07,0.1,90,15.33,1.0,306.5
320,85,299.88,Monsoon,Morning Peak,5.0,0.0,172,13.15,2.717,567.81
205,147,227.01,Normal,Evening Peak,4.43,0.2,110,11.01,1.086,217.48
91,100,179.32,Wedding,Late Night,4.27,0.0,133,9.31,1.0,215.89
249,164,139.0,Festival,Midday,4.74,0.3,203,4.67,1.172,120.29
131,201,333.16,Normal,Midday,4.57,0.0,127,16.6,1.0,331.8
138,205,104.5,Festival,Midday,4.83,0.1,102,3.83,1.0,113.22
151,217,393.55,Exam,Midday,4.86,0.2,197,20.9,1.0,350.3
378,124,298.55,Monsoon,Evening Peak,4.16,0.0,141,11.75,2.23,471.37
156,183,309.7,Normal,Evening Peak,4.37,0.2,103,15.53,1.0,273.67
157,182,89.39,Normal,Morning Peak,3.94,0.2,109,2.87,1.0,93.36
64,143,89.29,Normal,Night,3.65,0.2,88,3.24,1.0,86.51
207,122,181.72,Normal,Morning Peak,4.63,0.2,132,6.66,1.294,184.28
62,53,394.93,Monsoon,Late Night,4.68,0.1,117,19.71,1.0,362.3
100,172,279.0,Monsoon,Midday,3.51,0.1,83,12.66,1.0,253.04
226,80,226.59,Monsoon,Evening Peak,4.01,0.1,86,8.46,2.067,337.41
146,123,428.3,Exam,Morning Peak,4.32,0.1,104,21.39,1.0,410.36
86,158,135.39,Normal,Midday,4.36,0.1,69,5.61,1.0,140.6
176,126,184.75,Wedding,Night,5.0,0.3,199,7.23,1.086,141.69
104,116,401.88,Monsoon,Midday,4.05,0.3,98,19.64,1.0,315.23
80,97,76.51,Normal,Night,4.23,0.0,120,1.65,1.0,84.65
187,92,169.46,Monsoon,Evening Peak,4.56,0.2,80,6.29,1.523,206.91
84,183,271.09,Normal,Night,4.16,0.3,88,13.51,1.0,235.18
67,105,442.9,Monsoon,Late Night,4.1,0.1,129,22.96,1.0,421.3
122,262,149.02,Normal,Midday,4.07,0.2,119,7.38,1.0,145.88
178,176,140.19,Normal,Evening Peak,4.39,0.1,80,6.11,1.0,132.52
144,102,503.41,Monsoon,Night,4.23,0.1,122,24.4,1.095,460.88
113,178,313.87,Festival,Midday,4.57,0.0,66,13.59,1.0,296.69
98,156,81.72,Normal,Night,4.44,0.2,141,2.5,1.0,68.96
187,204,191.1,Normal,Evening Peak,3.13,0.1,83,7.64,1.0,169.91
264,183,319.13,Normal,Evening Peak,3.6,0.1,168,13.81,1.12,297.22
306,177,135.97,Festival,Morning Peak,4.1,0.0,122,2.73,1.319,157.0
280,144,366.29,Wedding,Evening Peak,4.69,0.2,133,17.62,1.467,380.03
169,200,271.88,Wedding,Midday,4.04,0.3,134,13.54,1.0,232.02
79,97,375.49,Normal,Night,4.45,0.2,113,18.03,1.0,331.27
193,161,242.24,Monsoon,Midday,4.54,0.1,175,9.2,1.0,198.44
104,246,235.69,Normal,Midday,4.52,0.3,113,11.08,1.0,179.83
77,63,470.71,Monsoon,Late Night,4.08,0.0,104,23.28,1.0,459.78
156,109,145.71,Normal,Evening Peak,3.84,0.0,100,6.06,1.109,168.3
59,75,58.49,Normal,Late Night,3.78,0.1,108,1.95,1.0,64.51
198,138,511.65,Festival,Midday,5.0,0.2,168,24.57,1.113,450.13
282,181,78.3,Normal,Evening Peak,4.48,0.1,138,1.18,1.2,94.84
185,137,442.81,Monsoon,Evening Peak,5.0,0.2,80,22.32,1.054,397.23
187,152,441.94,Monsoon,Evening Peak,3.97,0.0,77,20.82,1.0,424.84
174,206,264.09,Normal,Morning Peak,4.8,0.1,135,12.7,1.0,243.95
133,271,365.86,Normal,Midday,4.11,0.1,120,17.93,1.0,335.24
148,143,98.28,Wedding,Night,4.29,0.3,161,3.52,1.0,93.09
181,159,394.67,Monsoon,Midday,4.19,0.1,176,19.33,1.0,359.7
60,75,381.79,Normal,Late Night,3.95,0.2,136,19.81,1.0,345.22
244,110,85.23,Normal,Morning Peak,3.95,0.3,193,2.23,1.653,132.98
75,104,254.33,Monsoon,Late Night,4.28,0.2,128,12.93,1.0,226.26
441,125,498.77,Festival,Evening Peak,4.07,0.3,167,23.76,2.563,558.21
189,166,478.91,Normal,Evening Peak,4.35,0.0,117,23.83,1.0,487.72
158,195,458.04,Normal,Midday,3.96,0.2,151,24.63,1.0,406.14
115,135,350.95,Wedding,Night,4.58,0.2,101,16.76,1.0,301.0
151,168,99.81,Monsoon,Midday,4.12,0.1,139,4.39,1.0,102.19
194,166,223.37,Exam,Evening Peak,4.95,0.0,129,10.91,1.0,249.04
160,120,390.96,Monsoon,Morning Peak,4.28,0.3,94,18.45,1.042,306.72
362,142,239.71,Wedding,Evening Peak,4.26,0.3,180,7.81,1.886,273.13
84,161,419.92,Normal,Night,4.94,0.0,122,20.44,1.0,402.3
165,99,436.86,Monsoon,Morning Peak,4.1,0.1,107,21.67,1.271,445.75
160,169,383.48,Normal,Evening Peak,4.14,0.2,75,19.33,1.0,332.27
244,101,223.91,Monsoon,Morning Peak,4.02,0.2,158,9.21,1.789,298.44
74,172,376.9,Normal,Night,4.38,0.1,102,18.8,1.0,355.01
78,142,76.51,Normal,Late Night,4.01,0.3,128,2.73,1.0,62.03
128,127,199.54,Wedding,Midday,4.61,0.1,94,9.05,1.0,189.04
200,98,384.86,Wedding,Morning Peak,4.28,0.2,121,19.37,1.529,419.05
171,148,411.17,Normal,Evening Peak,4.64,0.0,90,20.08,1.0,404.3
354,135,247.75,Festival,Morning Peak,4.59,0.3,199,8.65,1.936,287.76
148,265,480.04,Normal,Midday,4.1,0.1,172,24.05,1.0,445.05
138,200,162.98,Normal,Midday,4.01,0.2,147,7.56,1.0,151.57
207,133,355.7,Monsoon,Midday,4.17,0.3,153,16.84,1.197,308.42
187,114,445.43,Normal,Morning Peak,4.3,0.1,133,22.1,1.254,451.27
196,156,313.84,Wedding,Morning Peak,4.43,0.0,83,14.23,1.0,303.84
177,171,224.8,Normal,Morning Peak,4.48,0.3,110,10.9,1.0,181.52
267,117,179.23,Monsoon,Evening Peak,4.29,0.0,104,6.07,1.699,273.36
373,140,195.47,Monsoon,Evening Peak,4.03,0.2,195,5.71,1.966,264.0
168,196,123.29,Normal,Midday,4.07,0.3,183,4.81,1.0,97.97
174,179,235.94,Normal,Evening Peak,4.51,0.0,80,11.63,1.0,245.46
171,108,310.37,Monsoon,Night,4.04,0.1,214,14.15,1.214,307.61
105,169,442.68,Monsoon,Midday,4.52,0.0,75,21.14,1.0,436.94
77,177,155.78,Normal,Night,4.54,0.2,79,6.22,1.0,122.36
257,183,389.63,Normal,Evening Peak,4.91,0.1,136,19.12,1.094,375.72
153,215,361.22,Normal,Morning Peak,4.11,0.0,96,17.66,1.0,345.96
91,266,321.12,Normal,Midday,4.17,0.3,94,16.23,1.0,276.17
154,156,215.71,Normal,Midday,3.37,0.0,147,9.14,1.0,201.31
144,121,216.72,Normal,Evening Peak,3.92,0.3,65,8.63,1.0,153.96
172,148,387.33,Monsoon,Midday,3.92,0.3,161,19.21,1.0,311.55
50,92,174.46,Monsoon,Late Night,4.5,0.0,84,7.59,1.0,173.74
248,179,219.67,Wedding,Evening Peak,5.0,0.2,113,8.91,1.08,192.69
180,171,447.33,Monsoon,Midday,4.53,0.3,124,24.16,1.0,355.62
263,176,512.12,Wedding,Morning Peak,4.7,0.2,142,24.96,1.156,444.21
338,141,105.45,Festival,Morning Peak,4.02,0.3,185,1.04,1.781,143.95
196,130,396.84,Festival,Midday,3.82,0.3,124,17.48,1.163,333.87
83,196,300.59,Exam,Midday,4.2,0.0,99,13.85,1.0,292.82
294,147,283.38,Festival,Evening Peak,4.05,0.3,137,12.04,1.506,269.78
149,192,191.22,Normal,Evening Peak,3.96,0.1,83,7.62,1.0,171.58
311,151,310.97,Monsoon,Morning Peak,4.39,0.0,169,13.17,1.547,397.21
280,177,291.64,Wedding,Evening Peak,3.83,0.1,141,11.96,1.217,288.44
151,164,235.62,Monsoon,Morning Peak,4.63,0.1,77,10.63,1.0,217.38
165,120,428.9,Festival,Midday,4.14,0.3,101,21.4,1.071,352.59
259,138,205.58,Monsoon,Evening Peak,4.28,0.2,116,7.5,1.42,235.91
83,247,302.21,Exam,Midday,4.34,0.0,86,15.34,1.0,311.69
117,90,443.82,Normal,Night,4.11,0.2,125,21.74,1.016,378.39
88,75,487.42,Monsoon,Late Night,4.81,0.0,146,24.5,1.0,483.94
174,150,345.67,Normal,Evening Peak,3.66,0.1,90,15.47,1.0,302.22
251,113,290.52,Festival,Morning Peak,4.81,0.3,109,13.48,1.656,293.18
184,165,399.19,Festival,Midday,4.16,0.3,124,21.17,1.0,332.87
160,138,163.9,Normal,Morning Peak,4.67,0.3,104,5.52,1.0,138.08
172,124,342.58,Normal,Evening Peak,4.38,0.2,90,16.12,1.079,293.14
106,111,103.91,Festival,Night,4.64,0.3,83,2.54,1.0,70.3
288,197,345.49,Normal,Evening Peak,4.25,0.3,136,16.84,1.134,297.29
246,147,415.25,Normal,Evening Peak,4.4,0.2,129,20.1,1.279,395.77
228,82,121.16,Monsoon,Evening Peak,4.74,0.2,100,2.51,2.037,226.65
84,153,443.32,Normal,Night,4.34,0.3,89,21.36,1.0,369.07
80,270,106.61,Normal,Midday,4.83,0.3,70,3.96,1.0,96.27
128,128,132.06,Wedding,Night,4.44,0.1,144,5.22,1.0,124.12
190,171,432.57,Normal,Evening Peak,4.01,0.3,88,21.07,1.0,344.69
114,246,108.84,Normal,Midday,4.16,0.2,94,3.99,1.0,95.43
81,84,373.4,Festival,Late Night,4.66,0.0,109,17.17,1.0,357.23
76,95,181.82,Monsoon,Late Night,3.8,0.3,143,8.08,1.0,152.81
301,177,186.01,Wedding,Evening Peak,4.62,0.0,131,6.96,1.299,225.1
117,96,347.52,Wedding,Night,4.15,0.3,91,16.6,1.0,275.96
172,128,135.36,Monsoon,Midday,3.78,0.3,127,3.56,1.049,93.61
106,174,315.6,Normal,Midday,4.38,0.1,125,14.79,1.0,300.28
250,154,464.29,Normal,Morning Peak,4.02,0.3,172,23.19,1.245,384.11
100,178,407.08,Normal,Midday,4.07,0.2,91,21.43,1.0,361.68
119,250,436.78,Normal,Midday,4.05,0.3,111,21.43,1.0,351.56
289,97,205.15,Monsoon,Morning Peak,4.35,0.0,163,8.27,2.178,393.47
319,121,407.63,Monsoon,Evening Peak,4.14,0.3,134,17.83,1.944,424.79
204,205,390.62,Normal,Morning Peak,4.46,0.2,115,19.72,1.0,342.27
215,164,463.75,Monsoon,Morning Peak,4.7,0.3,121,22.63,1.028,377.34
161,194,161.61,Normal,Midday,4.52,0.0,151,7.34,1.0,164.92
142,166,402.94,Normal,Midday,5.0,0.3,156,19.26,1.0,329.33
148,179,180.16,Monsoon,Midday,5.0,0.1,117,6.57,1.0,166.66
86,185,85.7,Normal,Midday,4.18,0.3,98,1.67,1.0,61.44
97,171,274.78,Normal,Midday,3.84,0.0,115,12.56,1.0,267.61
252,149,412.96,Normal,Morning Peak,4.18,0.0,155,19.38,1.292,453.31
111,266,124.87,Normal,Midday,4.35,0.0,95,6.14,1.0,137.13
138,82,87.94,Monsoon,Night,5.0,0.1,123,2.17,1.279,122.17
184,167,249.39,Wedding,Midday,4.15,0.3,117,9.97,1.0,194.33
160,161,149.93,Normal,Evening Peak,4.41,0.0,105,5.87,1.0,152.52
262,185,241.45,Normal,Morning Peak,4.03,0.1,170,10.17,1.102,240.25
105,164,455.32,Monsoon,Midday,4.16,0.1,94,23.1,1.0,426.82
211,172,389.33,Wedding,Midday,3.81,0.0,151,18.85,1.0,379.29
83,103,208.73,Normal,Night,3.71,0.2,93,9.95,1.0,181.25
171,216,193.59,Normal,Midday,4.84,0.3,172,8.8,1.0,149.78
289,139,468.35,Monsoon,Evening Peak,4.73,0.0,127,23.11,1.56,563.5
239,153,457.55,Festival,Evening Peak,4.15,0.3,77,22.33,1.202,375.21
256,134,332.76,Normal,Morning Peak,4.73,0.1,152,15.5,1.443,374.09
110,91,222.19,Festival,Night,3.78,0.3,101,9.58,1.0,186.25
134,191,396.16,Normal,Midday,4.23,0.2,130,20.02,1.0,342.72
255,195,360.33,Normal,Morning Peak,4.37,0.3,154,16.93,1.027,296.05
